ID,Make,Model,Year,Trim,Description,Class,URL,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Gross weight (lbs),Cylinders,Horsepower (HP),Valves,Valve timing,Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA mileage (mpg),Front head room (in),Front hip room (in),Front leg room (in),Front shoulder room (in),Rear head room (in),Rear hip room (in),Rear leg room (in),Rear shoulder room (in),Cargo capacity (cu ft)
236,Lexus,LS,2004,LS 430 - Sedan,(4.3L V8 6-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2004/oem/2004_lexus_ls-430_sedan_base_fq_oem_2_400.jpg,Sedan,197.4,72,57.7,115.2,3990,5100,V8,290,32, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38.1,56.7,44,58.3,37.9,57.3,37.6,58.2,20.2
237,Lexus,LS,2005,LS 430 - Sedan,(4.3L V8 6-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2004/oem/2004_lexus_ls-430_sedan_base_fq_oem_2_400.jpg,Sedan,197.4,72,58.7,115.2,3990,5100,V8,290,32, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38.1,56.7,44,58.3,37.9,57.3,37.6,58.2,20.2
238,Lexus,LS,2006,LS 430 - Sedan,(4.3L V8 6-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2006/oem/2006_lexus_ls-430_sedan_base_fq_oem_1_400.jpg,Sedan,197.4,72,58.7,115.2,3990,5100,V8,278,32, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38.1,56.7,44,58.3,37.9,57.3,37.6,58.2,20.2
239,Lexus,LS,2007,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2007/oem/2007_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,198,73.8,58.1,116.9,4244,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 17/25 mpg,38,55.4,,58.5,38,55.5,,56.9,18
240,Lexus,LS,2007,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2007/oem/2007_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,202.8,73.8,58.1,121.7,4332,5455,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,,58.5,38,55.5,,56.4,18
241,Lexus,LS,2008,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2008/evox/2008_lexus_ls-460_sedan_base_pr_evox_1_400.jpg,Sedan,198,73.8,58.1,116.9,4244,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,,58.5,38,55.5,,56.9,18
242,Lexus,LS,2008,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2008/evox/2008_lexus_ls-460_sedan_base_pr_evox_1_400.jpg,Sedan,202.8,73.8,58.1,121.7,4332,5455,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,,58.5,38,55.5,,56.4,18
243,Lexus,LS,2008,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2008/oem/2008_lexus_ls-600h-l_sedan_base_fq_oem_3_400.jpg,Sedan,202.8,73.8,58.3,121.7,5049,6075,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 20/22 mpg,38,55.4,,58.5,38,55.5,,56.4,11.7
244,Lexus,LS,2009,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2009/ei/2009_lexus_ls-460_sedan_base_pr_ei_1_400.jpg,Sedan,198,73.8,58.1,116.9,4350,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,,58.5,38,55.5,,56.9,18
245,Lexus,LS,2009,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2009/ei/2009_lexus_ls-460_sedan_base_pr_ei_1_400.jpg,Sedan,198,73.8,58.1,116.9,4730,5850,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,,58.5,38,55.5,,56.9,18
246,Lexus,LS,2009,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2009/ei/2009_lexus_ls-460_sedan_base_pr_ei_1_400.jpg,Sedan,202.8,73.8,58.1,121.7,4460,5455,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,,58.5,38,55.5,,56.4,18
247,Lexus,LS,2009,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2009/ei/2009_lexus_ls-460_sedan_base_pr_ei_1_400.jpg,Sedan,202.8,73.8,58.1,121.7,4760,5850,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,,58.5,38,55.5,,56.4,18
248,Lexus,LS,2009,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2008/oem/2008_lexus_ls-600h-l_sedan_base_fq_oem_3_400.jpg,Sedan,202.8,73.8,58.3,121.7,5049,6075,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 20/22 mpg,38,55.4,,58.5,38,55.5,,56.4,11.7
249,Lexus,LS,2010,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2010/oem/2010_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,199.2,73.8,58.1,116.9,4244,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
250,Lexus,LS,2010,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2010/oem/2010_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,199.2,73.8,58.1,116.9,4641,5850,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
251,Lexus,LS,2010,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2010/oem/2010_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,203.9,73.8,58.1,121.7,4332,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,,56.3,18
252,Lexus,LS,2010,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2010/oem/2010_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,203.9,73.8,58.1,121.7,4740,5850,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,,56.3,18
253,Lexus,LS,2010,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2010/oem/2010_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,203.9,73.8,58.3,121.7,5203,,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 20/22 mpg,38,55.4,,58.5,37.9,55.5,,56.3,10.1
254,Lexus,LS,2011,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2011/oem/2011_lexus_ls-460_sedan_base_fq_oem_3_400.jpg,Sedan,199.2,73.8,58.1,116.9,4350,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
255,Lexus,LS,2011,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2011/oem/2011_lexus_ls-460_sedan_base_fq_oem_3_400.jpg,Sedan,199.2,73.8,58.1,116.9,4690,5810,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
256,Lexus,LS,2011,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2011/oem/2011_lexus_ls-460_sedan_base_fq_oem_3_400.jpg,Sedan,203.9,73.8,58.1,121.7,4460,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,,56.4,18
257,Lexus,LS,2011,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2011/oem/2011_lexus_ls-460_sedan_base_fq_oem_3_400.jpg,Sedan,203.9,73.8,58.1,121.7,4720,5810,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,,56.4,18
258,Lexus,LS,2011,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2011/oem/2011_lexus_ls-600h-l_sedan_base_fq_oem_3_400.jpg,Sedan,203.9,73.8,58.3,121.7,5360,6185,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,,58.5,38,55.5,,56.4,10.1
259,Lexus,LS,2012,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2012/oem/2012_lexus_ls-460_sedan_base_fq_oem_2_400.jpg,Sedan,199.2,73.8,58.1,116.9,4244,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
260,Lexus,LS,2012,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2012/oem/2012_lexus_ls-460_sedan_base_fq_oem_2_400.jpg,Sedan,199.2,73.8,58.1,116.9,4597,5810,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
261,Lexus,LS,2012,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2012/oem/2012_lexus_ls-460_sedan_base_fq_oem_2_400.jpg,Sedan,203.9,73.8,58.1,121.7,4332,5445,V8,380,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,,56.3,18
262,Lexus,LS,2012,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2012/oem/2012_lexus_ls-460_sedan_base_fq_oem_2_400.jpg,Sedan,203.9,73.8,58.1,121.7,4696,5810,V8,357,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,,56.3,18
263,Lexus,LS,2012,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2012/oem/2012_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,203.9,73.8,58.3,121.7,5203,,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,,58.5,37.9,55.5,,56.3,10.1
264,Lexus,LS,2013,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,200,73.8,58.1,116.9,4233,5415,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
265,Lexus,LS,2013,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,200,73.8,58.1,116.9,4652,5680,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
266,Lexus,LS,2013,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,205,73.8,58.1,121.7,4277,5500,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,18
267,Lexus,LS,2013,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,205,73.8,58.1,121.7,4696,5790,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,18
268,Lexus,LS,2013,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2013/oem/2013_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,5159,,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,,58.5,37.9,55.5,,56.4,13
269,Lexus,LS,2014,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,200,73.8,58.1,116.9,4233,5415,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
270,Lexus,LS,2014,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,200,73.8,58.3,116.9,4652,5680,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,18
271,Lexus,LS,2014,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,205,73.8,58.1,121.7,4277,5500,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,18
272,Lexus,LS,2014,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2013/oem/2013_lexus_ls-460_sedan_l_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,4696,5790,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,18
273,Lexus,LS,2014,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2013/oem/2013_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,5159,,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,,58.5,37.9,55.5,,56.4,13
274,Lexus,LS,2015,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,200,73.8,58.1,116.9,4233,5415,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
275,Lexus,LS,2015,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,200,73.8,58.3,116.9,4651,5680,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
276,Lexus,LS,2015,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,205,73.8,58.1,121.7,4277,5500,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,18
277,Lexus,LS,2015,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,4695,5790,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,18
278,Lexus,LS,2015,LS 460 Crafted Line - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,200,73.8,57.3,116.9,4365,5415,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
279,Lexus,LS,2015,LS 460 Crafted Line - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2015/oem/2015_lexus_ls-460_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,200,73.8,57.3,116.9,4717,5680,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
280,Lexus,LS,2015,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2013/oem/2013_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,5159,,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,13
281,Lexus,LS,2016,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2016/oem/2016_lexus_ls-460_sedan_l_fq_oem_4_400.jpg,Sedan,200,73.8,58.1,116.9,4233,5415,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
282,Lexus,LS,2016,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2016/oem/2016_lexus_ls-460_sedan_l_fq_oem_4_400.jpg,Sedan,200,73.8,58.3,116.9,4651,5680,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,35.8,56.9,18
283,Lexus,LS,2016,LS 460 L - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2016/oem/2016_lexus_ls-460_sedan_l_fq_oem_4_400.jpg,Sedan,205,73.8,58.1,121.7,4277,5500,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,18
284,Lexus,LS,2016,LS 460 L - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2016/oem/2016_lexus_ls-460_sedan_l_fq_oem_4_400.jpg,Sedan,205,73.8,58.3,121.7,4695,5790,V8,360,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,18
285,Lexus,LS,2016,LS 600h L - Sedan,(5.0L V8 Hybrid AWD CVT Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-600h-l/2016/oem/2016_lexus_ls-600h-l_sedan_base_fq_oem_1_400.jpg,Sedan,205,73.8,58.3,121.7,5115,6205,V8,438,32, Variable, All wheel drive , Continuously variable-speed automatic, Hybrid, Premium unleaded (required),22.2, 19/23 mpg,38,55.4,43.7,58.5,38,55.5,36.7,56.4,10.1
286,Lexus,LS,2017,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2017/oem/2017_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,200,73.8,58.1,116.9,4234,,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,13.9
287,Lexus,LS,2017,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2017/oem/2017_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,200,73.8,58.1,116.9,4652,,V8,359,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,35.8,56.9,13.9
288,Lexus,LS,2017,LS 460 - Sedan,(4.6L V8 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2017/oem/2017_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,205,73.8,58.3,121.7,4277,,V8,386,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/24 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,13.9
289,Lexus,LS,2017,LS 460 - Sedan,(4.6L V8 AWD 8-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-460/2017/oem/2017_lexus_ls-460_sedan_l_fq_oem_3_400.jpg,Sedan,205,73.8,58.3,121.7,4696,,V8,359,32, Variable, All wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,38,55.4,43.7,58.5,37.9,55.5,36.7,56.4,13.9
290,Lexus,LX,1996,LX 450 - 4dr SUV,(4.5L 6-cyl. 4x4 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-450/1996/oem/1996_lexus_lx-450_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.8,76,73.6,112.2,,,I6,,,, Four wheel drive , 4-speed automatic, Gas, Regular unleaded,25.1, 12/14 mpg,,,,,,,,,
291,Lexus,LX,1997,LX 450 - 4dr SUV,(4.5L 6-cyl. 4x4 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-450/1996/oem/1996_lexus_lx-450_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.8,76,73.6,112.2,,,I6,212,,, Four wheel drive , 4-speed automatic, Gas, Regular unleaded,25.1, 12/14 mpg,40.3,59.5,41.7,58.7,39.7,59.5,32.8,58.7,
292,Lexus,LX,1998,LX 470 - 4dr SUV,(4.7L V8 AWD 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/1998/oem/1998_lexus_lx-470_4dr-suv_base_fq_oem_2_400.jpg,SUV,189.8,76,73.6,112.2,5401,6860,V8,230,,, All wheel drive , 4-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,40,58.6,42.3,61.3,39.4,57.9,39.4,61.1,19.1
293,Lexus,LX,1999,LX 470 - 4dr SUV,(4.7L V8 AWD 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/1998/oem/1998_lexus_lx-470_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.5,76.4,72.8,112.2,5401,6860,V8,230,,, All wheel drive , 4-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,40,58.6,42.3,61.3,39.4,57.9,34.3,61.1,19.1
294,Lexus,LX,2000,LX 470 - 4dr SUV,(4.7L V8 AWD 4-speed Automatic)                     ,Full-size SUV,https://media.ed.edmunds-media.com/lexus/lx-470/2000/oem/2000_lexus_lx-470_4dr-suv_base_fq_oem_2_400.jpg,SUV,192.5,76.4,72.8,112.2,5401,6860,V8,230,,, All wheel drive , 4-speed automatic, Gas, Regular unleaded,25.4, 12/15 mpg,40,58.6,42.3,61.3,39.4,57.9,34.3,61.1,19.1
